0.015300685,0
0.032131433,0
0.050645267,0
0.071010483,0
0.093412217,0
0.118054117,0
0.145160217,0
0.174976833,0
0.207775333,0
0.2438535,0
0.2835395,0
0.327194167,0
0.375214333,0
0.428036333,0
0.486140667,0
0.5500555,0
0.620361667,0
0.6976985,3.55271E-15
0.782769167,1.06581E-14
0.876346667,3.19744E-14
0.979282,8.17124E-14
1.092511,2.30926E-13
1.217062667,6.2883E-13
1.354069667,1.68399E-12
1.504777333,4.4551E-12
1.670555,1.15783E-11
1.852911667,2.96012E-11
2.053503333,7.44613E-11
2.274155,1.8429E-10
2.516871667,4.48814E-10
2.783858333,1.07545E-09
3.077545,2.53501E-09
3.4006,5.87639E-09
3.755961667,1.3391E-08
4.146858333,2.99832E-08
4.576845,6.59275E-08
5.04983,1.4227E-07
5.570113333,3.01116E-07
6.142425,6.24653E-07
6.771968333,1.26921E-06
7.464466667,2.52429E-06
8.226213333,4.91125E-06
9.064136667,9.34226E-06
9.98585,1.73666E-05
10.99973667,3.15363E-05
12.11501,5.59263E-05
13.34181167,9.68393E-05
14.69129333,0.000163714
16.17572333,0.000270235
17.8086,0.000435597
19.60475,0.000685867
21.58053333,0.00105529
23.75388333,0.00158745
26.14458333,0.002336
28.77433333,0.003365
31.66706667,0.00474855
34.84908333,0.00656976
38.34928333,0.00891906
42.19951667,0.011892
46.43476667,0.0155864
51.09355,0.0200997
56.2182,0.0255258
61.85531667,0.0319525
68.05615,0.0394591
74.87706667,0.048114
82.38008333,0.0579742
90.63338333,0.0690836
99.71203333,0.0814732
109.6985333,0.095161
120.6836833,0.110153
132.76735,0.126443
146.0593833,0.144015
160.6806333,0.162845
176.764,0.182898
194.4556667,0.204136
213.9165,0.226514
235.3235,0.249984
258.8711667,0.274494
284.7736667,0.299992
313.2661667,0.326424
344.6081667,0.353737
379.0843333,0.381876
417.008,0.41079
458.7241667,0.440426
504.6118333,0.470736
555.0883333,0.501671
610.6125,0.533174
671.689,0.565213
738.8731667,0.597749
812.7758333,0.630744
894.0686667,0.664161
983.4908333,0.697968
1081.855333,0.732134
1190.056167,0.766627
1309.077,0.801422
1440,0.836494
